"id","organization_id","url","type","species","age","gender","size","name","breeds.primary"
46887274,"CA944","<a href='https://www.petfinder.com/dog/crook-46887274/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","CROOK","Husky"
46886468,"CA1778","<a href='https://www.petfinder.com/dog/emmie-46886468/ca/fresno/bandits-buddies-rescue-ca1778/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Small","Emmie","Miniature Pinscher"
46884555,"CA229","<a href='https://www.petfinder.com/cat/wally-west-46884555/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Small","Wally West","Domestic Short Hair"
46879709,"CA1313","<a href='https://www.petfinder.com/dog/bella-dee-46879709/ca/modesto/greater-california-german-shepherd-rescue-inc-ca1313/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Large","Bella Dee","German Shepherd Dog"
46871764,"CA1762","<a href='https://www.petfinder.com/dog/roxie-46871764/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Roxie","Pit Bull Terrier"
46871751,"CA2249","<a href='https://www.petfinder.com/cat/kiki-indoor-only-46871751/ca/stockton/second-chance-kitty-ca2249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Medium","Kiki INDOOR ONLY","Domestic Short Hair"
46858642,"CA457","<a href='https://www.petfinder.com/cat/kitten-19241-cinnamon-46858642/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Kitten 19241 (Cinnamon)","Dilute Tortoiseshell"
46857661,"CA1382","<a href='https://www.petfinder.com/dog/johnny-walker-46857661/ca/oakhurst/kellen-rescue-ca1382/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Johnny Walker","Treeing Walker Coonhound"
46852619,"CA229","<a href='https://www.petfinder.com/cat/mary-46852619/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Mary","Domestic Short Hair"
46852618,"CA229","<a href='https://www.petfinder.com/cat/halsey-46852618/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Halsey","Domestic Short Hair"
46847001,"CA2291","<a href='https://www.petfinder.com/cat/nero-46847001/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Medium","NERO","Domestic Medium Hair"
46845258,"CA457","<a href='https://www.petfinder.com/cat/kitten-19322-46845258/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","Kitten 19322","Domestic Short Hair"
46837679,"CA2291","<a href='https://www.petfinder.com/cat/garland-46837679/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Medium","Garland","Siamese"
46834764,"CA2200","<a href='https://www.petfinder.com/dog/dakota-46834764/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Dakota","American Staffordshire Terrier"
46834521,"CA628","<a href='https://www.petfinder.com/cat/pom-pom-46834521/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","Pom Pom","Domestic Short Hair"
46832560,"CA628","<a href='https://www.petfinder.com/cat/peanut-46832560/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","Peanut","Domestic Short Hair"
46825697,"CA2744","<a href='https://www.petfinder.com/rabbit/tiptoe-46825697/ca/twain-harte/earth-ca2744/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Rabbit","Rabbit","Baby","Male","Medium","Tiptoe","Satin"
46824278,"CA229","<a href='https://www.petfinder.com/dog/ace-46824278/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Ace","Pit Bull Terrier"
46813566,"CA628","<a href='https://www.petfinder.com/cat/flicka-46813566/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","Flicka","Domestic Medium Hair"
46803235,"CA229","<a href='https://www.petfinder.com/cat/mercy-46803235/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Small","Mercy","Domestic Short Hair"
46791479,"CA2249","<a href='https://www.petfinder.com/cat/bobby-indoor-only-46791479/ca/stockton/second-chance-kitty-ca2249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Medium","Bobby INDOOR ONLY","Domestic Short Hair"
46791368,"CA2249","<a href='https://www.petfinder.com/cat/rhett-indoor-only-46791368/ca/stockton/second-chance-kitty-ca2249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Medium","Rhett INDOOR ONLY","Domestic Short Hair"
46787022,"CA1382","<a href='https://www.petfinder.com/dog/finney-46787022/ca/oakhurst/kellen-rescue-ca1382/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Male","Medium","Finney","Australian Kelpie"
46786881,"CA628","<a href='https://www.petfinder.com/cat/feather-46786881/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","Feather","Domestic Short Hair"
46780017,"CA290","<a href='https://www.petfinder.com/dog/bruno-46780017/ca/hollister/pet-friends-ca290/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Male","Small","Bruno","Chihuahua"
46779778,"CA457","<a href='https://www.petfinder.com/cat/lady-sybil-46779778/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Lady Sybil","Domestic Short Hair"
46760814,"CA2291","<a href='https://www.petfinder.com/dog/bridget-46760814/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","BRIDGET","Terrier"
46757888,"CA492","<a href='https://www.petfinder.com/cat/sparrow-46757888/ca/visalia/tulare-county-animal-services-ca492/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","SPARROW","Domestic Short Hair"
46757884,"CA492","<a href='https://www.petfinder.com/cat/finch-46757884/ca/visalia/tulare-county-animal-services-ca492/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Small","FINCH","Domestic Short Hair"
46745728,"CA229","<a href='https://www.petfinder.com/cat/cookie-46745728/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Small","Cookie","Siamese"
46744419,"CA1897","<a href='https://www.petfinder.com/rabbit/pops-46744419/ca/ceres/trinkets-memorial-rabbit-sanctuary-ca1897/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Rabbit","Rabbit","Adult","Male","Large","Pops","New Zealand"
46744345,"CA1897","<a href='https://www.petfinder.com/rabbit/oskar-46744345/ca/ceres/trinkets-memorial-rabbit-sanctuary-ca1897/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Rabbit","Rabbit","Young","Male","Medium","Oskar","Bunny Rabbit"
46744152,"CA1897","<a href='https://www.petfinder.com/rabbit/mingus-46744152/ca/ceres/trinkets-memorial-rabbit-sanctuary-ca1897/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Rabbit","Rabbit","Young","Male","Medium","Mingus","Bunny Rabbit"
46743764,"CA1762","<a href='https://www.petfinder.com/cat/cloudy-46743764/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Medium","Cloudy","Domestic Medium Hair"
46728239,"CA628","<a href='https://www.petfinder.com/cat/kyle-46728239/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Small","Kyle","Domestic Short Hair"
46728233,"CA628","<a href='https://www.petfinder.com/cat/kayla-46728233/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","Kayla","Domestic Short Hair"
46728236,"CA628","<a href='https://www.petfinder.com/cat/kevin-46728236/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Small","Kevin","Domestic Short Hair"
46727197,"CA889","<a href='https://www.petfinder.com/cat/maddox-46727197/ca/lemoore/kings-spca-ca889/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","Maddox","Maine Coon"
46721789,"MA499","<a href='https://www.petfinder.com/dog/scooter-46721789/ca/modesto/joyful-pets-animal-rescue-ma499/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","Scooter","Border Collie"
46721613,"CA457","<a href='https://www.petfinder.com/cat/twyla-46721613/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Twyla","Domestic Medium Hair"
46712819,"CA628","<a href='https://www.petfinder.com/cat/penguin-46712819/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Small","Penguin","Domestic Short Hair"
46707250,"CA1640","<a href='https://www.petfinder.com/dog/colleen-46707250/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Female","Small","Colleen","Chihuahua"
46706953,"CA2656","<a href='https://www.petfinder.com/dog/ruger-46706953/ca/modesto/destinys-hope-animal-rescue-ca2656/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Male","Small","Ruger","Chihuahua"
46705215,"CA628","<a href='https://www.petfinder.com/cat/jack-46705215/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Small","Jack","Domestic Short Hair"
46705216,"CA628","<a href='https://www.petfinder.com/cat/manny-46705216/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Small","Manny","Domestic Short Hair"
46702994,"CA249","<a href='https://www.petfinder.com/dog/winston-46702994/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","Winston","Pit Bull Terrier"
46693191,"CA229","<a href='https://www.petfinder.com/dog/chita-46693191/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Male","Small","Chita","Chihuahua"
46693092,"CA229","<a href='https://www.petfinder.com/dog/tiger-46693092/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Male","Small","Tiger","Pug"
46686927,"CA1640","<a href='https://www.petfinder.com/cat/pringle-46686927/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Small","Pringle","Domestic Short Hair"
46686929,"CA1640","<a href='https://www.petfinder.com/cat/parsnip-46686929/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Small","Parsnip","Domestic Short Hair"
46686930,"CA1640","<a href='https://www.petfinder.com/dog/vega-46686930/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Vega","German Shepherd Dog"
46686926,"CA1640","<a href='https://www.petfinder.com/cat/potato-46686926/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Male","Small","Potato","Domestic Short Hair"
46682532,"CA2200","<a href='https://www.petfinder.com/dog/maggie-46682532/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Maggie","Labrador Retriever"
46681759,"CA1762","<a href='https://www.petfinder.com/dog/maxx-46681759/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Male","Large","Maxx","Mastiff"
46681249,"CA2390","<a href='https://www.petfinder.com/dog/felicia-46681249/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Felicia","German Shepherd Dog"
46677840,"CA1762","<a href='https://www.petfinder.com/cat/mark-anthony-46677840/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Senior","Male","Large","Mark Anthony","Domestic Long Hair"
46677003,"CA1762","<a href='https://www.petfinder.com/dog/lucy-46677003/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Large","Lucy","Shepherd"
46670253,"CA1640","<a href='https://www.petfinder.com/dog/sasha-46670253/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Female","Small","Sasha","Pit Bull Terrier"
46662697,"CA1640","<a href='https://www.petfinder.com/dog/klondike-46662697/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Klondike","Shepherd"
46658747,"CA541","<a href='https://www.petfinder.com/cat/bella-46658747/ca/clovis/miss-winkles-pet-adoption-center-clovis-ca541/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Small","Bella","Domestic Short Hair"
46631894,"CA551","<a href='https://www.petfinder.com/dog/daisy-46631894/ca/cantua-creek/paw-printz-pitbull-rescue-ca551/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Daisy","Pit Bull Terrier"
46631441,"CA551","<a href='https://www.petfinder.com/dog/serendipity-46631441/ca/cantua-creek/paw-printz-pitbull-rescue-ca551/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Serendipity","Pit Bull Terrier"
46630289,"CA2291","<a href='https://www.petfinder.com/dog/jude-46630289/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","JUDE","Doberman Pinscher"
46624108,"CA944","<a href='https://www.petfinder.com/cat/xavier-46624108/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Senior","Male","Medium","XAVIER","Domestic Short Hair"
46624109,"CA944","<a href='https://www.petfinder.com/cat/ned-46624109/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","NED","Domestic Short Hair"
46619813,"CA2291","<a href='https://www.petfinder.com/cat/mittens-46619813/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Medium","MITTENS","Domestic Short Hair"
46614119,"CA229","<a href='https://www.petfinder.com/dog/blair-46614119/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Female","Small","Blair","Terrier"
46608694,"CA2678","<a href='https://www.petfinder.com/dog/lola-46608694/ca/modesto/country-road-rescue-ca2678/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Female","Small","Lola","Chihuahua"
46608677,"CA2678","<a href='https://www.petfinder.com/dog/lilo-46608677/ca/modesto/country-road-rescue-ca2678/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Lilo","Chihuahua"
46583701,"CA2291","<a href='https://www.petfinder.com/cat/kenzie-46583701/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Medium","KENZIE","Domestic Short Hair"
46579428,"CA1762","<a href='https://www.petfinder.com/cat/pumpkin-46579428/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Medium","Pumpkin","Domestic Short Hair"
46573973,"CA2200","<a href='https://www.petfinder.com/dog/heath-46573973/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","Heath","American Staffordshire Terrier"
46569556,"CA1778","<a href='https://www.petfinder.com/dog/angie-46569556/ca/fresno/bandits-buddies-rescue-ca1778/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Small","Angie","Terrier"
46569500,"CA1778","<a href='https://www.petfinder.com/dog/albert-46569500/ca/fresno/bandits-buddies-rescue-ca1778/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Male","Small","Albert","Chihuahua"
46566328,"CA551","<a href='https://www.petfinder.com/dog/mina-46566328/ca/cantua-creek/paw-printz-pitbull-rescue-ca551/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Mina","Sloughi"
46560461,"CA1640","<a href='https://www.petfinder.com/dog/shadow-46560461/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Shadow","Shepherd"
46557509,"CA2390","<a href='https://www.petfinder.com/dog/oliver-46557509/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Oliver","Pit Bull Terrier"
46555958,"CA2611","<a href='https://www.petfinder.com/dog/ginger-46555958/ca/hollister/hollister-animal-shelter-ca2611/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Large","Ginger","Pit Bull Terrier"
